,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
116073,4/11/1968,1968,0,s,HOU,PHI,1480.329,1515.914,0.483,0.517,1483.279,1512.965,wilsd102,jackl102,51.502,51.95,-0.738,5.672,7,3
116077,4/10/1968,1968,0,s,TEX,MIN,1490.308,1529.474,0.478,0.522,1488.376,1531.406,pascc102,chand102,48.393,53.772,3.606,6.16,0,2
116082,4/10/1968,1968,0,s,HOU,PIT,1478.64,1505.666,0.496,0.504,1480.329,1503.976,dierl101,bunnj101,50.707,61.642,-0.738,6.884,5,4
116129,9/27/1967,1967,0,s,OAK,CHW,1449.25,1527.287,0.423,0.577,1452.418,1524.119,huntj101,horlj101,54.576,58.486,10.951,5.454,4,0
116130,9/27/1967,1967,0,s,OAK,CHW,1446.479,1530.058,0.415,0.585,1449.25,1527.287,dobsc101,peteg101,48.868,57.411,10.951,5.454,5,2
116134,9/27/1967,1967,0,s,HOU,PHI,1466.6,1517.233,0.462,0.538,1468.37,1515.463,cuelm101,bunnj101,52.405,60.746,-0.738,5.672,1,0
116140,9/26/1967,1967,0,s,HOU,PHI,1464.81,1519.023,0.457,0.543,1466.6,1517.233,vonhb101,jackl102,45.103,51.659,-0.738,5.672,3,2
116149,9/25/1967,1967,0,s,HOU,PHI,1462.999,1520.834,0.451,0.549,1464.81,1519.023,coomd101,shorc102,45.586,56.028,-0.738,5.672,4,3
116151,9/24/1967,1967,0,s,TEX,DET,1472.144,1542.253,0.434,0.566,1473.97,1540.427,ortep101,sparj101,52.105,47.463,3.606,3.151,5,4
116154,9/24/1967,1967,0,s,OAK,ANA,1447.771,1500.577,0.459,0.541,1446.479,1501.869,nashj101,wrigc102,48.303,47.355,10.951,11.812,1,2
116163,9/23/1967,1967,0,s,OAK,ANA,1449.077,1499.271,0.462,0.538,1447.771,1500.577,piert101,weavj102,47.82,47.884,10.951,11.812,2,3
116170,9/22/1967,1967,0,s,TEX,DET,1474.481,1539.916,0.441,0.559,1472.144,1542.253,moorb105,lolim101,45.726,53.321,3.606,3.151,0,4
116173,9/22/1967,1967,0,s,TEX,DET,1477.171,1537.227,0.448,0.552,1474.481,1539.916,bertf101,wilse102,47.616,53.428,3.606,3.151,3,8
116178,9/22/1967,1967,0,s,OAK,ANA,1446.989,1501.359,0.456,0.544,1449.077,1499.271,huntj101,hamij101,53.44,46.06,10.951,11.812,3,1
116183,9/21/1967,1967,0,s,TEX,BAL,1475.505,1517.347,0.474,0.526,1477.171,1515.681,pridb101,leond101,46.264,47.4,3.606,8.374,4,3
116187,9/20/1967,1967,0,s,TEX,BAL,1477.773,1515.079,0.481,0.519,1475.505,1517.347,narub101,lopem101,43.333,47.404,3.606,8.374,3,6
116188,9/20/1967,1967,0,s,TEX,BAL,1479.28,1513.572,0.485,0.515,1477.773,1515.079,bosmd101,phoet101,48.154,48.84,3.606,8.374,3,4
116192,9/20/1967,1967,0,s,HOU,PIT,1459.321,1504.799,0.469,0.531,1461.06,1503.06,reedh102,dalcb101,47.677,47.4,-0.738,6.884,5,4
116197,9/20/1967,1967,0,s,ANA,CHW,1503.351,1524.197,0.505,0.495,1501.359,1526.19,brung101,johnt001,53.374,52.418,11.812,5.454,4,6
116199,9/19/1967,1967,0,s,OAK,MIN,1452.516,1545.411,0.402,0.598,1450.006,1547.921,nashj101,boswd101,49.113,54.985,10.951,6.16,2,8
116201,9/19/1967,1967,0,s,HOU,PIT,1461.943,1502.177,0.477,0.523,1459.321,1504.799,vonhb101,moosb101,45.969,47.4,-0.738,6.884,7,11
116207,9/19/1967,1967,0,s,ANA,CHW,1505.782,1521.767,0.512,0.488,1503.351,1524.197,mcglj101,horlj101,49.593,56.601,11.812,5.454,0,3
116209,9/18/1967,1967,0,s,OAK,MIN,1453.951,1543.976,0.406,0.594,1452.516,1545.411,huntj101,kaatj101,52.14,54.08,10.951,6.16,0,2
116211,9/18/1967,1967,0,s,HOU,PIT,1456.845,1507.276,0.462,0.538,1461.943,1502.177,giusd101,siskt101,44.412,48.297,-0.738,6.884,14,4
116215,9/18/1967,1967,0,s,ANA,CHW,1504.268,1523.28,0.507,0.493,1505.782,1521.767,clarr104,carlc102,47.182,51.606,11.812,5.454,3,2
116219,9/17/1967,1967,0,s,HOU,NYM,1455.505,1432.24,0.568,0.432,1456.845,1430.901,wilsd102,koosj001,52.256,47.4,-0.738,7.922,4,3
116225,9/17/1967,1967,0,s,ANA,OAK,1503.125,1455.094,0.602,0.398,1504.268,1453.951,weavj102,lauzg101,47.4,47.4,11.812,10.951,3,2
116229,9/16/1967,1967,0,s,HOU,NYM,1452.85,1434.896,0.56,0.44,1455.505,1432.24,cuelm101,mcgrt001,50.568,43.479,-0.738,7.922,6,1
116235,9/16/1967,1967,0,s,ANA,OAK,1501.969,1456.25,0.599,0.401,1503.125,1455.094,hamij101,piert101,45.714,48.087,11.812,10.951,2,1
116245,9/15/1967,1967,0,s,ANA,OAK,1500.801,1457.419,0.596,0.404,1501.969,1456.25,brung101,dobsc101,51.982,48.747,11.812,10.951,2,1
116248,9/13/1967,1967,0,s,TEX,MIN,1480.407,1549.814,0.435,0.565,1479.098,1551.123,ortep101,kaatj101,52.077,53.752,3.606,6.16,2,3
116261,9/12/1967,1967,0,s,TEX,MIN,1478.564,1551.656,0.43,0.57,1480.407,1549.814,bertf101,merrj102,46.057,56.723,3.606,6.16,5,4
116264,9/12/1967,1967,0,s,HOU,CHC,1451.034,1509.617,0.45,0.55,1452.85,1507.801,vonhb101,niekj001,45.434,49.028,-0.738,8.192,5,4
116269,9/11/1967,1967,0,s,TEX,MIN,1481.991,1548.23,0.44,0.56,1478.564,1551.656,colej102,chand102,45.713,56.654,3.606,6.16,5,13
116272,9/11/1967,1967,0,s,HOU,CHC,1449.197,1511.454,0.445,0.555,1451.034,1509.617,giusd101,handb101,45.012,48.425,-0.738,8.192,11,10
116281,9/10/1967,1967,0,s,TEX,ANA,1480.426,1504.35,0.5,0.5,1481.991,1502.785,bosmd101,brung101,46.902,51.662,3.606,11.812,3,2
116288,9/9/1967,1967,0,s,TEX,ANA,1477.624,1507.151,0.492,0.508,1480.426,1504.35,pascc102,mcglj101,48.329,49.887,3.606,11.812,4,0
116302,9/8/1967,1967,0,s,TEX,ANA,1480.371,1504.405,0.5,0.5,1477.624,1507.151,ortep101,clarr104,52.366,46.973,3.606,11.812,0,4
116327,9/5/1967,1967,0,s,ANA,BAL,1502.21,1511.272,0.521,0.479,1505.73,1507.753,lockb101,buzhj101,48.559,45.279,11.812,8.374,11,4
116328,9/5/1967,1967,0,s,ANA,BAL,1499.236,1514.246,0.513,0.487,1502.21,1511.272,wrigc102,richp102,45.86,51.703,11.812,8.374,7,2
116329,9/5/1967,1967,0,s,TEX,BOS,1483.439,1535.961,0.459,0.541,1480.371,1539.03,bertf101,bellg102,47.154,48.944,3.606,7.251,2,8
116334,9/4/1967,1967,0,s,TEX,BOS,1485.252,1534.148,0.464,0.536,1483.439,1535.961,noldd101,stepj103,46.449,45.244,3.606,7.251,4,6
116341,9/4/1967,1967,0,s,ANA,BAL,1497.729,1515.754,0.509,0.491,1499.236,1514.246,mcglj101,phoet101,49.908,48.875,11.812,8.374,5,4
116342,9/4/1967,1967,0,s,TEX,BOS,1482.611,1536.79,0.457,0.543,1485.252,1534.148,pascc102,mored103,47.621,46.829,3.606,7.251,5,2
116349,9/4/1967,1967,0,s,ANA,BAL,1499.77,1513.713,0.514,0.486,1497.729,1515.754,hamij101,brabg101,44.32,51.245,11.812,8.374,2,4
116350,9/4/1967,1967,0,s,HOU,SFG,1451.206,1532.825,0.418,0.582,1449.926,1534.104,cuelm101,mccom103,50.405,53.156,-0.738,4.116,3,4
116356,9/3/1967,1967,0,s,OAK,BAL,1463.554,1510.657,0.467,0.533,1460.498,1513.713,odomj101,hardj101,44.742,49.13,10.951,8.374,0,6
116362,9/3/1967,1967,0,s,ANA,CLE,1497.439,1481.079,0.558,0.442,1499.77,1478.748,clarr104,wills102,46.595,51.345,11.812,-2.335,6,2
116367,9/2/1967,1967,0,s,OAK,BAL,1461.488,1512.723,0.461,0.539,1463.554,1510.657,rodrr101,bunkw101,47.811,45.276,10.951,8.374,8,6
116373,9/2/1967,1967,0,s,ANA,CLE,1496.107,1482.411,0.554,0.446,1497.439,1481.079,brung101,tianl101,49.367,51.914,11.812,-2.335,1,0
116378,9/1/1967,1967,0,s,OAK,BAL,1462.802,1511.409,0.465,0.535,1461.488,1512.723,huntj101,richp102,51.472,50.659,10.951,8.374,1,2
116384,9/1/1967,1967,0,s,ANA,CLE,1494.761,1483.758,0.55,0.45,1496.107,1482.411,simmc101,mcdos101,42.276,51.517,11.812,-2.335,4,3
116393,8/30/1967,1967,0,s,TEX,CHW,1481.817,1511.091,0.492,0.508,1479.122,1513.785,pascc102,klagf101,48.25,47.165,3.606,5.454,1,5
116396,8/30/1967,1967,0,s,OAK,CLE,1461.36,1485.199,0.5,0.5,1462.802,1483.758,dobsc101,hargs101,48.809,54.841,10.951,-2.335,6,5
116402,8/30/1967,1967,0,s,ANA,DET,1493.119,1535.171,0.474,0.526,1494.761,1533.529,mcglj101,wilse102,49.141,54.012,11.812,3.151,3,2
116404,8/29/1967,1967,0,s,ANA,DET,1494.576,1533.714,0.478,0.522,1493.119,1535.171,clarr104,hillj101,45.54,50.208,11.812,3.151,1,2
116406,8/29/1967,1967,0,s,ANA,DET,1496.466,1531.824,0.484,0.516,1494.576,1533.714,brung101,mclad101,50.284,49.678,11.812,3.151,2,4
116407,8/29/1967,1967,0,s,TEX,CHW,1479.347,1513.561,0.485,0.515,1481.817,1511.091,bosmd101,johnt001,44.891,53.963,3.606,5.454,3,0
116410,8/29/1967,1967,0,s,OAK,CLE,1462.818,1483.741,0.504,0.496,1461.36,1485.199,nashj101,siebs101,51.487,52.564,10.951,-2.335,8,9
116417,8/28/1967,1967,0,s,TEX,CHW,1477.705,1515.202,0.481,0.519,1479.347,1513.561,pridb101,horlj101,45.67,53.165,3.606,5.454,2,1
116419,8/28/1967,1967,0,s,OAK,CLE,1464.292,1482.267,0.509,0.491,1462.818,1483.741,odomj101,mcdos101,43.733,52.412,10.951,-2.335,7,8
116425,8/28/1967,1967,0,s,ANA,DET,1501.037,1527.253,0.497,0.503,1496.466,1531.824,hamij101,lolim101,45.036,49.877,11.812,3.151,0,10
116430,8/27/1967,1967,0,s,TEX,NYY,1481.418,1481.752,0.534,0.466,1477.705,1485.464,ortep101,petef101,51.985,47.727,3.606,2.83,2,8
116432,8/27/1967,1967,0,s,OAK,DET,1462.63,1528.915,0.439,0.561,1464.292,1527.253,rodrr101,sparj101,47.4,46.938,10.951,3.151,2,1
116435,8/27/1967,1967,0,s,HOU,CIN,1462.413,1507.37,0.47,0.53,1460.173,1509.61,giusd101,ellis101,46.634,42.675,-0.738,6.625,8,11
116438,8/26/1967,1967,0,s,HOU,CIN,1460.19,1509.593,0.464,0.536,1462.413,1507.37,cuelm101,pappm101,51.168,51.391,-0.738,6.625,8,6
116440,8/26/1967,1967,0,s,HOU,CIN,1463.097,1506.685,0.472,0.528,1460.19,1509.593,blasw101,maloj102,40.744,52.971,-0.738,6.625,1,6
116441,8/26/1967,1967,0,s,TEX,NYY,1479.97,1483.2,0.53,0.47,1481.418,1481.752,pascc102,barbs102,48.164,47.938,3.606,2.83,4,3
116443,8/26/1967,1967,0,s,OAK,DET,1464.595,1526.95,0.445,0.555,1462.63,1528.915,huntj101,wilse102,51.89,53.155,10.951,3.151,2,5
116448,8/25/1967,1967,0,s,TEX,NYY,1481.672,1481.498,0.535,0.465,1479.97,1483.2,humpb102,verbj101,48.677,48.427,3.606,2.83,1,2
116453,8/25/1967,1967,0,s,TEX,NYY,1483.869,1479.301,0.541,0.459,1481.672,1481.498,bertf101,stotm101,46.346,48.509,3.606,2.83,5,7
116459,8/25/1967,1967,0,s,OAK,DET,1466.592,1524.952,0.451,0.549,1464.595,1526.95,dobsc101,hillj101,48.825,48.927,10.951,3.151,0,3
116460,8/25/1967,1967,0,s,HOU,CIN,1464.615,1505.168,0.476,0.524,1463.097,1506.685,wilsd102,queem102,52.829,51.576,-0.738,6.625,1,2
116463,8/24/1967,1967,0,s,HOU,ATL,1462.844,1513.842,0.461,0.539,1464.615,1512.071,belib101,jarvp101,42.67,48.953,-0.738,9.185,5,4
116474,8/23/1967,1967,0,s,HOU,ATL,1466.043,1510.643,0.47,0.53,1462.844,1513.842,vonhb101,carrc103,47.483,44.877,-0.738,9.185,3,9
116492,8/22/1967,1967,0,s,HOU,ATL,1463.393,1513.293,0.463,0.537,1466.043,1510.643,giusd101,lemad102,45.383,50.215,-0.738,9.185,4,1
116497,8/21/1967,1967,0,s,HOU,STL,1458.726,1548.444,0.407,0.593,1463.393,1543.778,blasw101,washr101,40.645,49.519,-0.738,7.108,11,4
116513,8/20/1967,1967,0,s,HOU,STL,1456.704,1550.466,0.401,0.599,1458.726,1548.444,wilsd102,jastl101,51.721,50.245,-0.738,7.108,2,1
116514,8/19/1967,1967,0,s,TEX,OAK,1490.233,1463.553,0.572,0.428,1486.984,1466.802,noldd101,nashj101,47.4,50.457,3.606,10.951,1,5
116520,8/19/1967,1967,0,s,HOU,STL,1458.553,1548.618,0.406,0.594,1456.704,1550.466,vonhb101,hughd101,48.097,52.879,-0.738,7.108,4,7
116527,8/18/1967,1967,0,s,TEX,OAK,1488.939,1464.847,0.569,0.431,1490.233,1463.553,bertf101,huntj101,47.328,51.119,3.606,10.951,7,6
116532,8/18/1967,1967,0,s,HOU,STL,1460.129,1547.042,0.41,0.59,1458.553,1548.618,cuelm101,carls001,52.358,50.506,-0.738,7.108,3,5
116537,8/17/1967,1967,0,s,TEX,CLE,1492.352,1487.52,0.541,0.459,1488.939,1490.933,ortep101,tianl101,51.561,52.573,3.606,-2.335,3,8
116540,8/17/1967,1967,0,s,HOU,LAD,1457.195,1495.984,0.479,0.521,1460.129,1493.05,giusd101,brewj102,44.147,47.068,-0.738,11.008,4,0
116542,8/16/1967,1967,0,s,TEX,CLE,1494.099,1485.772,0.546,0.454,1492.352,1487.52,pascc102,hargs101,47.218,54.149,3.606,-2.335,0,1
116547,8/16/1967,1967,0,s,HOU,LAD,1460.55,1492.629,0.488,0.512,1457.195,1495.984,blasw101,singb101,40.931,51.437,-0.738,11.008,1,7
116551,8/16/1967,1967,0,s,ANA,MIN,1504.77,1546.08,0.475,0.525,1502.212,1548.637,mcglj101,chand102,52.205,55.674,11.812,6.16,1,5
116556,8/15/1967,1967,0,s,TEX,CLE,1496.806,1483.065,0.554,0.446,1494.099,1485.772,moorb105,wills102,44.527,51.247,3.606,-2.335,0,3
116560,8/15/1967,1967,0,s,HOU,LAD,1458.869,1494.31,0.484,0.516,1460.55,1492.629,vonhb101,ostec103,47.4,49.009,-0.738,11.008,2,1
116563,8/15/1967,1967,0,s,ANA,MIN,1507.378,1543.471,0.483,0.517,1504.77,1546.08,simmc101,perrj102,43.389,54.099,11.812,6.16,0,4
116569,8/14/1967,1967,0,s,ANA,MIN,1508.869,1541.981,0.487,0.513,1507.378,1543.471,brung101,boswd101,51.077,54.583,11.812,6.16,1,2
116575,8/13/1967,1967,0,s,OAK,TEX,1469.682,1494.933,0.498,0.502,1467.809,1496.806,huntj101,bertf101,50.975,45.772,10.951,3.606,0,2
116581,8/13/1967,1967,0,s,ANA,BOS,1507.378,1522.418,0.513,0.487,1508.869,1520.927,clarr104,lonbj101,44.897,53.441,11.812,7.251,3,2
116585,8/12/1967,1967,0,s,OAK,TEX,1471.133,1493.483,0.502,0.498,1469.682,1494.933,odomj101,ortep101,45.06,51.514,10.951,3.606,5,6
116592,8/12/1967,1967,0,s,ANA,BOS,1505.869,1523.926,0.509,0.491,1507.378,1522.418,hamij101,bellg102,45.171,47.397,11.812,7.251,2,1
116598,8/11/1967,1967,0,s,OAK,TEX,1469.684,1494.931,0.498,0.502,1471.133,1493.483,dobsc101,pascc102,48.203,46.677,10.951,3.606,3,2
116604,8/11/1967,1967,0,s,ANA,BOS,1504.345,1525.451,0.504,0.496,1505.869,1523.926,mcglj101,stanl101,50.746,56.433,11.812,7.251,1,0
116616,8/9/1967,1967,0,s,OAK,BOS,1472.077,1523.058,0.461,0.539,1469.684,1525.451,nashj101,lonbj101,52.453,52.938,10.951,7.251,1,5
116622,8/9/1967,1967,0,s,ANA,NYY,1501.281,1476.251,0.57,0.43,1504.345,1473.188,simmc101,barbs102,42.605,48.197,11.812,2.83,7,0
116623,8/8/1967,1967,0,s,OAK,BOS,1473.799,1521.336,0.466,0.534,1472.077,1523.058,odomj101,bellg102,45.001,48.4,10.951,7.251,5,7
116625,8/8/1967,1967,0,s,OAK,BOS,1471.729,1523.405,0.46,0.54,1473.799,1521.336,huntj101,mored103,50.75,45.608,10.951,7.251,5,3
116634,8/8/1967,1967,0,s,ANA,NYY,1503.116,1474.417,0.575,0.425,1501.281,1476.251,brung101,talbf101,51.834,44.082,11.812,2.83,0,1
116641,8/7/1967,1967,0,s,ANA,NYY,1500.861,1476.671,0.569,0.431,1503.116,1474.417,hamij101,petef101,44.641,47.674,11.812,2.83,8,4
116651,8/6/1967,1967,0,s,OAK,NYY,1474.207,1474.193,0.535,0.465,1471.729,1476.671,dobsc101,stotm101,48.445,50.304,10.951,2.83,6,9
116654,8/6/1967,1967,0,s,ANA,TEX,1504.374,1488.746,0.557,0.443,1500.861,1492.259,mcglj101,pascc102,52.051,46.757,11.812,3.606,2,7
116658,8/5/1967,1967,0,s,OAK,NYY,1472.876,1475.524,0.531,0.469,1474.207,1474.193,nashj101,downa101,52.524,53.517,10.951,2.83,3,2
116662,8/5/1967,1967,0,s,ANA,TEX,1509.113,1484.007,0.57,0.43,1504.374,1488.746,clarr104,moorb105,45.878,43.485,11.812,3.606,1,9
116666,8/4/1967,1967,0,s,OAK,NYY,1471.531,1476.869,0.527,0.473,1472.876,1475.524,odomj101,barbs102,44.016,48.043,10.951,2.83,2,1
116671,8/4/1967,1967,0,s,ANA,TEX,1507.83,1485.289,0.567,0.433,1509.113,1484.007,brung101,colej102,52.506,46.43,11.812,3.606,5,4
116679,8/2/1967,1967,0,s,TEX,MIN,1483.56,1536.718,0.458,0.542,1485.289,1534.988,ortep101,kaatj101,49.672,52.281,3.606,6.16,5,4
116683,8/2/1967,1967,0,s,HOU,NYM,1478.445,1447.049,0.579,0.421,1480.386,1445.108,cuelm101,hendb101,52.504,44.383,-0.738,7.922,5,2
116689,8/1/1967,1967,0,s,TEX,MIN,1484.976,1535.301,0.462,0.538,1483.56,1536.718,pascc102,chand102,47.384,55.098,3.606,6.16,4,5
116693,8/1/1967,1967,0,s,HOU,NYM,1481.857,1443.637,0.589,0.411,1478.445,1447.049,giusd101,cardd101,44.877,46.97,-0.738,7.922,1,5
116701,7/31/1967,1967,0,s,HOU,NYM,1480.589,1444.905,0.585,0.415,1481.857,1443.637,belib101,bennd101,44.039,45.149,-0.738,7.922,3,2
116706,7/30/1967,1967,0,s,TEX,ANA,1489.131,1505.366,0.511,0.489,1484.976,1509.52,colej102,brung101,47.099,52.452,3.606,11.812,2,10
116708,7/30/1967,1967,0,s,HOU,NYM,1477.293,1448.201,0.576,0.424,1480.589,1444.905,wilsd102,fishj101,52.283,46.656,-0.738,7.922,9,1
116712,7/30/1967,1967,0,s,TEX,ANA,1484.482,1510.015,0.498,0.502,1489.131,1505.366,moorb105,clarr104,43.022,46.693,3.606,11.812,11,1
116714,7/30/1967,1967,0,s,HOU,NYM,1475.972,1449.522,0.572,0.428,1477.293,1448.201,blasw101,seavt001,40.568,51.023,-0.738,7.922,6,5
116724,7/29/1967,1967,0,s,TEX,ANA,1482.89,1511.607,0.493,0.507,1484.482,1510.015,bertf101,newmf101,45.954,48.151,3.606,11.812,3,2
116728,7/29/1967,1967,0,s,HOU,PIT,1474.289,1509.983,0.483,0.517,1475.972,1508.301,cuelm101,ribad101,53.544,48.679,-0.738,6.884,6,5
116733,7/28/1967,1967,0,s,TEX,ANA,1479.323,1515.174,0.483,0.517,1482.89,1511.607,ortep101,hamij101,48.845,45.164,3.606,11.812,8,2
116736,7/28/1967,1967,0,s,HOU,PIT,1470.596,1513.677,0.473,0.527,1474.289,1509.983,giusd101,siskt101,44.46,50.395,-0.738,6.884,9,3
116742,7/27/1967,1967,0,s,TEX,OAK,1477.541,1472.284,0.542,0.458,1479.323,1470.502,pascc102,lindp101,48.217,45.914,3.606,10.951,6,4
116746,7/27/1967,1967,0,s,HOU,PIT,1468.85,1515.423,0.468,0.532,1470.596,1513.677,belib101,frymw101,43.762,42.969,-0.738,6.884,5,4
116752,7/26/1967,1967,0,s,TEX,OAK,1475.373,1474.452,0.536,0.464,1477.541,1472.284,colej102,kraul102,46.759,48.719,3.606,10.951,6,3
116756,7/26/1967,1967,0,s,HOU,PHI,1467.12,1511.044,0.471,0.529,1468.85,1509.314,wilsd102,wiser101,52.114,49.568,-0.738,5.672,3,2
116759,7/25/1967,1967,0,s,TEX,OAK,1477.099,1472.726,0.541,0.459,1475.373,1474.452,moorb105,dobsc101,43.711,48.152,3.606,10.951,5,6
116761,7/25/1967,1967,0,s,TEX,OAK,1480.188,1469.637,0.55,0.45,1477.099,1472.726,bertf101,huntj101,47.313,52.606,3.606,10.951,1,5
116767,7/25/1967,1967,0,s,HOU,PHI,1470.09,1508.074,0.48,0.52,1467.12,1511.044,blasw101,bunnj101,40.786,58.405,-0.738,5.672,7,12
116772,7/24/1967,1967,0,s,HOU,PHI,1468.374,1509.79,0.475,0.525,1470.09,1508.074,cuelm101,jackl102,51.504,48.472,-0.738,5.672,2,1
116775,7/23/1967,1967,0,s,OAK,CHW,1470.927,1524.117,0.458,0.542,1469.637,1525.407,nashj101,peteg101,53.423,58.29,10.951,5.454,0,1
116781,7/23/1967,1967,0,s,OAK,CHW,1473.345,1521.699,0.465,0.535,1470.927,1524.117,lindp101,horlj101,47.226,54.407,10.951,5.454,4,8
116785,7/23/1967,1967,0,s,TEX,BAL,1482.841,1516.265,0.486,0.514,1480.188,1518.918,ortep101,hardj101,49.413,47.4,3.606,8.374,3,7
116788,7/23/1967,1967,0,s,ANA,MIN,1514.68,1536.823,0.503,0.497,1516.211,1535.292,hamij101,chand102,44.502,53.948,11.812,6.16,2,1
116792,7/22/1967,1967,0,s,OAK,CHW,1469.63,1525.415,0.454,0.546,1473.345,1521.699,kraul102,johnt001,48.546,55.033,10.951,5.454,9,3
116798,7/22/1967,1967,0,s,ANA,MIN,1513.132,1538.371,0.498,0.502,1514.68,1536.823,mcglj101,merrj102,52.019,56.355,11.812,6.16,2,1
116804,7/21/1967,1967,0,s,OAK,CHW,1470.92,1524.124,0.458,0.542,1469.63,1525.415,huntj101,woodw103,53.488,45.006,10.951,5.454,4,5
116809,7/21/1967,1967,0,s,ANA,MIN,1511.567,1539.936,0.494,0.506,1513.132,1538.371,brung101,boswd101,52.027,55.736,11.812,6.16,2,1
116821,7/19/1967,1967,0,s,OAK,MIN,1468.225,1542.631,0.428,0.572,1470.92,1539.936,dobsc101,chand102,48.538,54.468,10.951,6.16,9,6
116827,7/19/1967,1967,0,s,ANA,CHW,1509.263,1526.428,0.51,0.49,1511.567,1524.124,hamij101,horlj101,44.188,55.35,11.812,5.454,5,2
116832,7/18/1967,1967,0,s,OAK,MIN,1465.484,1545.371,0.42,0.58,1468.225,1542.631,nashj101,kaatj101,52.842,52.918,10.951,6.16,5,2
116838,7/18/1967,1967,0,s,ANA,CHW,1506.919,1528.772,0.503,0.497,1509.263,1526.428,clarr104,peteg101,47.091,59.867,11.812,5.454,6,3
116839,7/17/1967,1967,0,s,TEX,CLE,1475.808,1490.565,0.513,0.487,1477.734,1488.64,colej102,tianl101,46.225,55.072,3.606,-2.335,4,2
116857,7/16/1967,1967,0,s,TEX,CLE,1473.465,1492.908,0.507,0.493,1475.808,1490.565,humpb102,mcdos101,47.95,53.183,3.606,-2.335,4,1
116862,7/15/1967,1967,0,s,TEX,DET,1471.799,1513.716,0.474,0.526,1473.465,1512.049,moorb105,lolim101,44.165,45.813,3.606,3.151,3,2
116876,7/14/1967,1967,0,s,TEX,DET,1469.647,1515.867,0.468,0.532,1471.799,1513.716,ortep101,wilse102,48.478,51.073,3.606,3.151,3,1
116884,7/13/1967,1967,0,s,TEX,DET,1466.232,1519.283,0.458,0.542,1469.647,1515.867,colej102,mclad101,44.869,49.49,3.606,3.151,6,1
116887,7/13/1967,1967,0,s,TEX,DET,1462.738,1522.776,0.448,0.552,1466.232,1519.283,pascc102,sparj101,48.484,47.839,3.606,3.151,8,3
116908,7/9/1967,1967,0,s,HOU,CHC,1470.571,1509.418,0.479,0.521,1474.212,1505.777,wilsd102,nye-r101,48.844,48.335,-0.738,8.192,6,0
116910,7/9/1967,1967,0,s,ANA,OAK,1506.235,1463.548,0.595,0.405,1507.733,1462.05,brung101,kraul102,49.202,47.506,11.812,10.951,4,2
116917,7/8/1967,1967,0,s,HOU,CHC,1468.394,1511.595,0.472,0.528,1470.571,1509.418,giusd101,culpr101,45.108,46.891,-0.738,8.192,3,1
116921,7/8/1967,1967,0,s,ANA,OAK,1504.715,1465.068,0.591,0.409,1506.235,1463.548,clarr104,nashj101,47.937,53.184,11.812,10.951,5,3
116922,7/7/1967,1967,0,s,ANA,OAK,1502.024,1467.759,0.583,0.417,1504.715,1465.068,hamij101,huntj101,43.213,54.463,11.812,10.951,8,2
116923,7/7/1967,1967,0,s,ANA,OAK,1499.54,1470.243,0.576,0.424,1502.024,1467.759,mcglj101,lindp101,51.723,46.953,11.812,10.951,7,2
116928,7/7/1967,1967,0,s,HOU,CHC,1464.604,1515.385,0.462,0.538,1468.394,1511.595,blasw101,simmc101,41.737,43.77,-0.738,8.192,11,5
116934,7/6/1967,1967,0,s,HOU,CHC,1462.813,1517.176,0.456,0.544,1464.604,1515.385,belib101,jenkf101,44.949,55.724,-0.738,8.192,4,3
116939,7/5/1967,1967,0,s,OAK,TEX,1472.383,1458.301,0.555,0.445,1470.243,1460.441,dobsc101,moorb105,49.053,43.722,10.951,3.606,3,5
116945,7/5/1967,1967,0,s,ANA,BOS,1498.041,1514.539,0.511,0.489,1499.54,1513.04,brung101,lonbj101,48.719,54.165,11.812,7.251,4,3
116947,7/4/1967,1967,0,s,OAK,TEX,1470.051,1460.633,0.548,0.452,1472.383,1458.301,nashj101,pridb101,52.315,45.058,10.951,3.606,4,0
116951,7/4/1967,1967,0,s,OAK,TEX,1471.684,1459.0,0.553,0.447,1470.051,1460.633,kraul102,ortep101,47.763,49.172,10.951,3.606,3,4
116959,7/4/1967,1967,0,s,ANA,BOS,1496.525,1516.055,0.506,0.494,1498.041,1514.539,clarr104,bellg102,47.409,51.364,11.812,7.251,4,3
116967,7/3/1967,1967,0,s,ANA,BOS,1500.07,1512.51,0.517,0.483,1496.525,1516.055,hamij101,stanl101,43.92,53.434,11.812,7.251,3,9
116973,7/2/1967,1967,0,s,OAK,BOS,1473.053,1511.142,0.48,0.52,1471.684,1512.51,huntj101,waslg101,54.025,48.367,10.951,7.251,1,2
116974,7/2/1967,1967,0,s,HOU,LAD,1466.731,1503.306,0.482,0.518,1468.419,1501.619,blasw101,singb101,42.455,48.741,-0.738,11.008,5,4
116978,7/2/1967,1967,0,s,ANA,NYY,1498.358,1485.995,0.552,0.448,1500.07,1484.283,mcglj101,downa101,52.755,51.064,11.812,2.83,6,4
116981,7/1/1967,1967,0,s,OAK,BOS,1476.923,1507.272,0.491,0.509,1473.053,1511.142,dobsc101,lonbj101,49.892,54.093,10.951,7.251,2,10
