,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
44079,7/2/2002,2002,0,s,ATL,WSN,1558.424,1480.861,0.642,0.358,1555.456,1483.829,mossd001,Bartolo Colon,52.018,58.442,9.185,48.363,2,5
44085,7/1/2002,2002,0,s,PHI,NYM,1491.355,1507.461,0.511,0.489,1493.473,1505.343,duckb001,estes001,48.978,48.466,5.672,7.922,6,3
44087,7/1/2002,2002,0,s,FLA,CHC,1491.341,1486.929,0.541,0.459,1495.383,1482.887,tejem001,zambc001,48.236,45.888,6.762,8.192,11,1
44091,7/1/2002,2002,0,s,ATL,WSN,1557.287,1481.998,0.639,0.361,1558.424,1480.861,glavt001,vazqj001,57.388,54.613,9.185,-0.064,7,5
44147,6/27/2002,2002,0,s,FLA,PHI,1497.28,1487.623,0.548,0.452,1494.37,1490.533,olsek001,adamt001,47.935,51.895,6.762,5.672,3,7
44156,6/26/2002,2002,0,s,NYM,ATL,1509.468,1549.435,0.477,0.523,1507.358,1551.545,estes001,glavt001,48.298,58.168,7.922,9.185,3,6
44161,6/26/2002,2002,0,s,FLA,PHI,1494.957,1489.946,0.542,0.458,1497.28,1487.623,tejem001,duckb001,48.013,50.975,6.762,5.672,6,2
44171,6/25/2002,2002,0,s,NYM,ATL,1507.061,1551.842,0.47,0.53,1509.468,1549.435,tracs001,lopea002,51.876,47.314,7.922,9.185,7,4
44176,6/25/2002,2002,0,s,FLA,PHI,1496.484,1488.419,0.546,0.454,1494.957,1489.946,A.J. Burnett,persr001,54.21,51.308,23.35,5.672,6,7
44184,6/24/2002,2002,0,s,NYM,ATL,1508.361,1550.541,0.474,0.526,1507.061,1551.842,leita001,millk004,54.347,52.331,7.922,9.185,2,3
44187,6/24/2002,2002,0,s,FLA,PHI,1502.015,1482.888,0.562,0.438,1496.484,1488.419,tavaj001,padiv001,46.632,53.16,6.762,5.672,4,15
44189,6/23/2002,2002,0,s,WSN,CLE,1481.953,1492.139,0.52,0.48,1484.758,1489.334,armat002,finlc001,49.587,52.112,-0.064,-2.335,7,2
44193,6/23/2002,2002,0,s,PHI,MIN,1485.453,1508.591,0.501,0.499,1482.888,1511.156,Randy Wolf,santj003,53.338,47.952,9.019,6.16,1,5
44194,6/23/2002,2002,0,s,NYM,KCR,1507.378,1449.343,0.616,0.384,1508.361,1448.359,damij001,sedls001,50.226,48.024,7.922,13.379,5,4
44198,6/23/2002,2002,0,s,FLA,DET,1503.803,1443.517,0.619,0.381,1502.015,1445.306,Ryan Dempster,weavj002,45.216,56.661,-19.933,3.151,2,3
44202,6/23/2002,2002,0,s,ATL,CHW,1547.555,1507.996,0.59,0.41,1550.541,1505.01,Jason Marquis,wrigd001,49.221,47.069,-20.257,5.454,9,1
44204,6/22/2002,2002,0,s,WSN,CLE,1483.411,1490.68,0.524,0.476,1481.953,1492.139,day-z001,Bartolo Colon,47.4,59.08,-0.064,33.958,4,5
44208,6/22/2002,2002,0,s,PHI,MIN,1487.674,1506.369,0.508,0.492,1485.453,1508.591,adamt001,reedr002,51.058,48.671,5.672,6.16,1,4
44209,6/22/2002,2002,0,s,NYM,KCR,1510.836,1445.885,0.625,0.375,1507.378,1449.343,astap001,byrdp001,55.162,48.774,7.922,13.379,1,5
44213,6/22/2002,2002,0,s,FLA,DET,1502.837,1444.483,0.616,0.384,1503.803,1443.517,izquh001,redmm002,47.993,51.453,6.762,3.151,5,4
44216,6/22/2002,2002,0,s,ATL,CHW,1543.311,1512.24,0.579,0.421,1547.555,1507.996,mossd001,glovg001,51.616,46.976,9.185,5.454,15,2
44218,6/21/2002,2002,0,s,WSN,CLE,1481.676,1492.415,0.519,0.481,1483.411,1490.68,vazqj001,CC Sabathia,56.012,51.773,-0.064,-0.122,3,1
44222,6/21/2002,2002,0,s,PHI,MIN,1485.502,1508.541,0.501,0.499,1487.674,1506.369,duckb001,Kyle Lohse,49.495,46.004,5.672,-16.798,3,0
44223,6/21/2002,2002,0,s,NYM,KCR,1509.876,1446.844,0.623,0.377,1510.836,1445.885,estes001,may-d002,48.685,46.702,7.922,13.379,4,3
44227,6/21/2002,2002,0,s,FLA,DET,1501.245,1446.075,0.612,0.388,1502.837,1444.483,tejem001,spars001,47.041,47.97,6.762,3.151,4,1
44231,6/21/2002,2002,0,s,ATL,CHW,1542.206,1513.345,0.575,0.425,1543.311,1512.24,glavt001,ritct001,57.9,46.092,9.185,5.454,3,2
44233,6/20/2002,2002,0,s,WSN,KCR,1480.581,1447.94,0.581,0.419,1481.676,1446.844,yoshm001,suppj001,45.98,50.064,-0.064,13.379,5,4
44238,6/20/2002,2002,0,s,PHI,CHW,1488.435,1510.412,0.503,0.497,1485.502,1513.345,persr001,Mark Buehrle,52.304,56.446,5.672,35.626,1,6
44239,6/20/2002,2002,0,s,NYM,MIN,1508.598,1509.819,0.533,0.467,1509.876,1508.541,tracs001,milte001,50.654,50.774,7.922,6.16,3,2
44242,6/20/2002,2002,0,s,FLA,CLE,1499.256,1494.405,0.541,0.459,1501.245,1492.415,A.J. Burnett,dresr001,53.614,48.472,20.163,-2.335,3,0
44246,6/20/2002,2002,0,s,ATL,DET,1541.41,1446.871,0.664,0.336,1542.206,1446.075,maddg002,berna001,54.421,48.303,9.185,3.151,3,2
44248,6/19/2002,2002,0,s,WSN,KCR,1478.78,1449.741,0.576,0.424,1480.581,1447.94,ohkat001,suzum001,50.888,46.589,-0.064,13.379,6,3
44253,6/19/2002,2002,0,s,PHI,CHW,1487.067,1511.78,0.499,0.501,1488.435,1510.412,padiv001,Jon Garland,52.857,48.536,5.672,-1.043,4,3
44254,6/19/2002,2002,0,s,NYM,MIN,1506.89,1511.528,0.528,0.472,1508.598,1509.819,leita001,kinnm002,53.695,48.118,7.922,6.16,4,2
44257,6/19/2002,2002,0,s,FLA,CLE,1498.017,1495.644,0.538,0.462,1499.256,1494.405,tavaj001,baezd001,45.551,49.962,6.762,-2.335,2,1
44261,6/19/2002,2002,0,s,ATL,DET,1540.13,1448.152,0.661,0.339,1541.41,1446.871,millk004,marom001,51.312,48.95,9.185,3.151,4,1
44263,6/18/2002,2002,0,s,WSN,KCR,1477.655,1450.865,0.573,0.427,1478.78,1449.741,armat002,sedls001,49.858,47.4,-0.064,13.379,5,4
44268,6/18/2002,2002,0,s,PHI,CHW,1489.276,1509.571,0.505,0.495,1487.067,1511.78,Randy Wolf,wrigd001,52.668,47.364,8.169,5.454,3,6
44269,6/18/2002,2002,0,s,NYM,MIN,1510.13,1508.287,0.537,0.463,1506.89,1511.528,damij001,santj003,50.678,46.863,7.922,6.16,1,6
44272,6/18/2002,2002,0,s,FLA,CLE,1495.624,1498.037,0.531,0.469,1498.017,1495.644,Ryan Dempster,finlc001,44.078,51.997,-22.969,-2.335,4,0
44276,6/18/2002,2002,0,s,ATL,DET,1544.872,1443.409,0.673,0.327,1540.13,1448.152,Jason Marquis,weavj002,50.073,55.392,-15.284,3.151,0,6
44279,6/16/2002,2002,0,s,WSN,TOR,1476.374,1481.458,0.527,0.473,1477.655,1480.176,vazqj001,parrs001,56.677,47.515,-0.064,10.233,6,5
44283,6/16/2002,2002,0,s,PHI,BAL,1491.285,1478.185,0.553,0.447,1489.276,1480.194,adamt001,drist001,50.388,48.345,5.672,8.374,2,4
44284,6/16/2002,2002,0,s,NYM,NYY,1508.597,1560.625,0.46,0.54,1510.13,1559.092,astap001,welld001,54.775,54.002,7.922,2.83,3,2
44288,6/16/2002,2002,0,s,FLA,TBD,1498.468,1444.987,0.61,0.39,1495.624,1447.831,tejem001,alvaw001,46.444,48.949,6.762,3.943,1,4
44292,6/16/2002,2002,0,s,ATL,BOS,1548.071,1543.296,0.541,0.459,1544.872,1546.495,glavt001,lowed001,58.917,56.895,9.185,7.251,1,6
44294,6/15/2002,2002,0,s,WSN,TOR,1473.236,1484.596,0.518,0.482,1476.374,1481.458,pavac001,loaie001,44.633,48.792,-0.064,10.233,9,3
44298,6/15/2002,2002,0,s,PHI,BAL,1490.091,1479.379,0.55,0.45,1491.285,1478.185,duckb001,erics001,48.788,45.306,5.672,8.374,4,3
44299,6/15/2002,2002,0,s,NYM,NYY,1504.146,1565.076,0.447,0.553,1508.597,1560.625,estes001,clemr001,47.151,60.111,7.922,2.83,8,0
44303,6/15/2002,2002,0,s,FLA,TBD,1496.838,1446.617,0.605,0.395,1498.468,1444.987,A.J. Burnett,wilsp001,52.002,49.584,16.403,3.943,3,0
44307,6/15/2002,2002,0,s,ATL,BOS,1546.478,1544.889,0.537,0.463,1548.071,1543.296,maddg002,burkj001,54.277,52.163,9.185,7.251,4,2
44309,6/14/2002,2002,0,s,WSN,TOR,1470.022,1487.81,0.509,0.491,1473.236,1484.596,ohkat001,millj002,50.796,48.761,-0.064,10.233,8,2
44313,6/14/2002,2002,0,s,PHI,BAL,1493.022,1476.447,0.558,0.442,1490.091,1479.379,persr001,ponss001,52.138,50.134,5.672,8.374,3,7
44314,6/14/2002,2002,0,s,NYM,NYY,1505.759,1563.463,0.452,0.548,1504.146,1565.076,tracs001,Andy Pettitte,49.955,51.48,7.922,-10.279,2,4
44318,6/14/2002,2002,0,s,FLA,TBD,1498.593,1444.862,0.61,0.39,1496.838,1446.617,tavaj001,sturt001,44.693,46.437,6.762,3.943,3,4
44322,6/14/2002,2002,0,s,ATL,BOS,1545.227,1546.14,0.533,0.467,1546.478,1544.889,millk004,martp001,50.232,65.898,9.185,7.251,2,1
44421,6/6/2002,2002,0,s,ATL,NYM,1532.257,1507.299,0.57,0.43,1533.381,1506.175,glavt001,damij001,57.717,52.304,9.185,7.922,3,2
44423,6/5/2002,2002,0,s,WSN,PIT,1470.581,1462.593,0.546,0.454,1472.193,1460.981,vazqj001,foggj001,56.9,51.063,-0.064,6.884,3,1
44426,6/5/2002,2002,0,s,PHI,FLA,1484.952,1494.997,0.52,0.48,1483.519,1496.43,Randy Wolf,A.J. Burnett,53.073,50.984,13.7,10.255,1,2
44434,6/5/2002,2002,0,s,ATL,NYM,1530.793,1508.763,0.566,0.434,1532.257,1507.299,maddg002,astap001,54.681,54.145,9.185,7.922,6,4
44437,6/4/2002,2002,0,s,WSN,PIT,1473.104,1460.07,0.553,0.447,1470.581,1462.593,pavac001,andej002,45.483,45.773,-0.064,6.884,2,5
44440,6/4/2002,2002,0,s,PHI,FLA,1488.076,1491.873,0.529,0.471,1484.952,1494.997,adamt001,Josh Beckett,50.422,50.262,5.672,7.45,0,5
44451,6/3/2002,2002,0,s,WSN,PIT,1471.504,1461.67,0.549,0.451,1473.104,1460.07,ohkat001,wellk001,49.464,50.186,-0.064,6.884,7,5
44460,6/3/2002,2002,0,s,ATL,NYM,1529.644,1509.913,0.563,0.437,1530.793,1508.763,millk004,tracs001,50.131,50.67,9.185,7.922,5,4
44468,6/2/2002,2002,0,s,PHI,WSN,1482.884,1476.695,0.543,0.457,1488.076,1471.504,persr001,reamb001,50.722,45.916,5.672,-0.064,18,3
44472,6/2/2002,2002,0,s,FLA,NYM,1489.286,1512.5,0.501,0.499,1491.873,1509.913,tavaj001,leita001,43.754,54.999,6.762,7.922,7,3
44483,6/1/2002,2002,0,s,PHI,WSN,1480.563,1479.017,0.537,0.463,1482.884,1476.695,padiv001,armat002,52.513,49.087,5.672,-0.064,8,4
44487,6/1/2002,2002,0,s,FLA,NYM,1487.45,1514.336,0.496,0.504,1489.286,1512.5,Ryan Dempster,damij001,47.076,53.727,-8.032,7.922,9,7
44498,5/31/2002,2002,0,s,PHI,WSN,1482.068,1477.511,0.541,0.459,1480.563,1479.017,duckb001,vazqj001,49.875,58.076,5.672,-0.064,7,8
44502,5/31/2002,2002,0,s,FLA,NYM,1488.819,1512.967,0.5,0.5,1487.45,1514.336,A.J. Burnett,astap001,51.209,54.162,11.294,7.922,5,6
44513,5/30/2002,2002,0,s,FLA,CIN,1491.125,1504.356,0.515,0.485,1488.819,1506.663,olsek001,haynj001,47.602,47.526,6.762,6.625,1,4
44516,5/30/2002,2002,0,s,ATL,WSN,1523.801,1479.143,0.598,0.402,1525.432,1477.511,Jason Marquis,pavac001,48.745,45.527,-17.23,-0.064,5,2
44523,5/29/2002,2002,0,s,NYM,PHI,1511.839,1483.196,0.575,0.425,1512.967,1482.068,estes001,Randy Wolf,48.217,53.266,7.922,13.038,4,3
44527,5/29/2002,2002,0,s,FLA,CIN,1494.619,1500.863,0.526,0.474,1491.125,1504.356,Josh Beckett,hamij002,52.302,44.625,15.242,6.625,2,8
44531,5/29/2002,2002,0,s,ATL,WSN,1525.522,1477.422,0.602,0.398,1523.801,1479.143,millk004,ohkat001,49.256,49.002,9.185,-0.064,3,4
44538,5/28/2002,2002,0,s,NYM,PHI,1514.055,1480.981,0.581,0.419,1511.839,1483.196,tracs001,adamt001,50.876,50.713,7.922,5.672,3,5
44542,5/28/2002,2002,0,s,FLA,CIN,1496.09,1499.391,0.53,0.47,1494.619,1500.863,tavaj001,desse001,43.556,52.059,6.762,6.625,5,6
44546,5/28/2002,2002,0,s,ATL,WSN,1523.893,1479.051,0.598,0.402,1525.522,1477.422,mossd001,reamb001,50.844,45.155,9.185,-0.064,5,2
44552,5/27/2002,2002,0,s,NYM,FLA,1516.198,1493.947,0.566,0.434,1514.055,1496.09,leita001,Ryan Dempster,55.79,46.77,7.922,-10.65,3,5
44557,5/27/2002,2002,0,s,ATL,WSN,1521.943,1481.001,0.592,0.408,1523.893,1479.051,glavt001,armat002,56.156,49.259,9.185,-0.064,5,1
44560,5/26/2002,2002,0,s,WSN,PHI,1479.732,1482.25,0.531,0.469,1481.001,1480.981,vazqj001,padiv001,59.359,53.265,-0.064,5.672,6,5
44565,5/26/2002,2002,0,s,NYM,FLA,1514.301,1495.843,0.561,0.439,1516.198,1493.947,damij001,A.J. Burnett,52.646,50.798,7.922,8.756,3,0
44571,5/26/2002,2002,0,s,ATL,CIN,1520.464,1500.871,0.562,0.438,1521.943,1499.391,maddg002,reitc001,54.328,49.173,9.185,6.625,7,5
44574,5/25/2002,2002,0,s,WSN,PHI,1477.287,1484.694,0.524,0.476,1479.732,1482.25,pavac001,coggd001,46.661,47.195,-0.064,5.672,13,9
44579,5/25/2002,2002,0,s,NYM,FLA,1515.923,1494.222,0.565,0.435,1514.301,1495.843,astap001,olsek001,55.482,47.526,7.922,6.762,5,6
44586,5/25/2002,2002,0,s,ATL,CIN,1522.521,1498.814,0.568,0.432,1520.464,1500.871,Jason Marquis,haynj001,49.42,47.544,-13.207,6.625,4,6
44589,5/24/2002,2002,0,s,WSN,PHI,1475.161,1486.821,0.518,0.482,1477.287,1484.694,ohkat001,Randy Wolf,48.315,53.808,-0.064,13.574,4,1
44594,5/24/2002,2002,0,s,NYM,FLA,1514.748,1495.396,0.562,0.438,1515.923,1494.222,estes001,Josh Beckett,48.493,51.492,7.922,12.911,5,4
44600,5/24/2002,2002,0,s,ATL,CIN,1518.961,1502.374,0.558,0.442,1522.521,1498.814,millk004,hamij002,49.222,46.327,9.185,6.625,11,2
44605,5/23/2002,2002,0,s,PHI,NYM,1488.18,1513.39,0.498,0.502,1486.821,1514.748,duckb001,tracs001,48.811,49.824,5.672,7.922,0,1
44612,5/22/2002,2002,0,s,WSN,ATL,1476.875,1517.246,0.476,0.524,1475.161,1518.961,armat002,glavt001,48.633,54.936,-0.064,9.185,0,2
44615,5/22/2002,2002,0,s,PHI,NYM,1485.955,1515.614,0.492,0.508,1488.18,1513.39,adamt001,leita001,50.797,56.285,5.672,7.922,5,2
44629,5/21/2002,2002,0,s,WSN,ATL,1475.404,1518.717,0.472,0.528,1476.875,1517.246,vazqj001,maddg002,59.551,54.832,-0.064,9.185,5,4
44632,5/21/2002,2002,0,s,PHI,NYM,1483.297,1518.272,0.484,0.516,1485.955,1515.614,padiv001,damij001,51.944,52.023,5.672,7.922,4,0
44745,5/12/2002,2002,0,s,WSN,SFG,1481.898,1550.579,0.436,0.564,1484.014,1548.462,armat002,ortir001,49.718,54.925,-0.064,4.116,4,2
44750,5/12/2002,2002,0,s,PHI,ARI,1491.822,1550.561,0.45,0.55,1493.816,1548.567,adamt001,batim001,50.261,52.025,5.672,2.22,3,1
44752,5/12/2002,2002,0,s,NYM,COL,1509.346,1497.5,0.551,0.449,1507.773,1499.072,tracs001,thomj005,49.669,52.9,7.922,2.778,3,4
44755,5/12/2002,2002,0,s,FLA,LAD,1501.168,1521.473,0.505,0.495,1505.03,1517.611,Ryan Dempster,nomoh001,47.109,52.018,-11.022,11.008,11,3
44758,5/12/2002,2002,0,s,ATL,SDP,1516.859,1493.151,0.568,0.432,1515.259,1494.751,glavt001,joneb003,55.306,41.9,9.185,12.389,5,6
44760,5/11/2002,2002,0,s,WSN,SFG,1483.064,1549.413,0.439,0.561,1481.898,1550.579,ohkat001,schmj001,47.883,50.577,-0.064,4.116,2,3
44765,5/11/2002,2002,0,s,PHI,ARI,1493.027,1549.356,0.454,0.546,1491.822,1550.561,coggd001,johnr005,47.202,69.89,5.672,2.22,5,6
44767,5/11/2002,2002,0,s,NYM,COL,1508.121,1498.724,0.548,0.452,1509.346,1497.5,leita001,hampm001,55.775,45.283,7.922,2.778,4,3
44769,5/11/2002,2002,0,s,FLA,LAD,1503.455,1519.186,0.512,0.488,1501.168,1521.473,tavaj001,browk001,44.987,56.018,6.762,11.008,0,3
44771,5/11/2002,2002,0,s,ATL,SDP,1514.408,1495.602,0.561,0.439,1516.859,1493.151,Jason Marquis,lawrb001,47.635,53.501,-19.016,12.389,6,1
44773,5/10/2002,2002,0,s,WSN,SFG,1480.456,1552.021,0.432,0.568,1483.064,1549.413,vazqj001,hernl003,58.612,50.124,-0.064,4.116,6,3
44778,5/10/2002,2002,0,s,PHI,ARI,1490.119,1552.264,0.445,0.555,1493.027,1549.356,padiv001,hellr001,50.563,47.196,5.672,2.22,4,0
44780,5/10/2002,2002,0,s,NYM,COL,1511.105,1495.741,0.556,0.444,1508.121,1498.724,damij001,jennj001,51.903,48.251,7.922,2.778,5,9
44783,5/10/2002,2002,0,s,FLA,LAD,1502.113,1520.527,0.508,0.492,1503.455,1519.186,A.J. Burnett,ishik001,51.881,50.503,12.06,11.008,4,3
44786,5/10/2002,2002,0,s,ATL,SDP,1512.218,1497.792,0.555,0.445,1514.408,1495.602,maddg002,tankd001,54.186,47.4,9.185,12.389,7,3
44788,5/9/2002,2002,0,s,WSN,COL,1479.11,1497.086,0.509,0.491,1480.456,1495.741,Bruce Chen,neagd001,45.858,50.438,-12.967,2.778,6,5
44792,5/9/2002,2002,0,s,PHI,HOU,1488.339,1513.576,0.498,0.502,1490.119,1511.796,Randy Wolf,mlicd001,52.743,46.922,12.154,-0.738,3,1
44794,5/9/2002,2002,0,s,NYM,SFG,1512.425,1550.7,0.479,0.521,1511.105,1552.021,astap001,jensr001,53.949,48.042,7.922,4.116,3,4
44796,5/9/2002,2002,0,s,FLA,SDP,1500.872,1499.034,0.537,0.463,1502.113,1497.792,izquh001,tollb001,47.4,45.391,6.762,12.389,1,0
44798,5/9/2002,2002,0,s,ATL,LAD,1509.775,1522.971,0.516,0.484,1512.218,1520.527,mossd001,ashba002,49.702,51.267,9.185,11.008,6,2
44800,5/8/2002,2002,0,s,WSN,COL,1482.192,1494.004,0.518,0.482,1479.11,1497.086,pavac001,chacs001,47.085,48.835,-0.064,2.778,0,5
44804,5/8/2002,2002,0,s,PHI,HOU,1486.536,1515.379,0.493,0.507,1488.339,1513.576,duckb001,reddt001,49.363,45.571,5.672,-0.738,5,3
44806,5/8/2002,2002,0,s,NYM,SFG,1515.63,1547.495,0.489,0.511,1512.425,1550.7,estes001,ruetk001,48.577,51.4,7.922,4.116,2,8
44808,5/8/2002,2002,0,s,FLA,SDP,1498.825,1501.08,0.531,0.469,1500.872,1499.034,olsek001,tomkb001,47.569,50.436,6.762,12.389,7,4
44812,5/8/2002,2002,0,s,ATL,LAD,1511.621,1521.124,0.521,0.479,1509.775,1522.971,millk004,pereo001,50.05,53.97,9.185,11.008,1,3
44815,5/7/2002,2002,0,s,WSN,COL,1484.12,1492.077,0.523,0.477,1482.192,1494.004,armat002,thomj005,50.257,53.265,-0.064,2.778,3,5
44819,5/7/2002,2002,0,s,PHI,HOU,1484.283,1517.632,0.487,0.513,1486.536,1515.379,adamt001,reyns001,50.628,49.735,5.672,-0.738,7,4
44821,5/7/2002,2002,0,s,NYM,SFG,1518.217,1544.908,0.496,0.504,1515.63,1547.495,tracs001,ortir001,50.345,54.717,7.922,4.116,1,5
44823,5/7/2002,2002,0,s,FLA,SDP,1495.114,1504.792,0.521,0.479,1498.825,1501.08,Ryan Dempster,joneb003,46.892,43.408,-10.942,12.389,12,4
44827,5/7/2002,2002,0,s,ATL,LAD,1513.071,1519.674,0.525,0.475,1511.621,1521.124,glavt001,nomoh001,56.382,53.078,9.185,11.008,5,6
44842,5/5/2002,2002,0,s,PHI,COL,1482.198,1494.162,0.517,0.483,1484.283,1492.077,padiv001,hampm001,50.825,45.657,5.672,2.778,7,4
44857,5/4/2002,2002,0,s,PHI,COL,1480.879,1495.48,0.514,0.486,1482.198,1494.162,Randy Wolf,jennj001,53.841,49.028,16.835,2.778,6,5
44872,5/3/2002,2002,0,s,PHI,COL,1479.548,1496.811,0.51,0.49,1480.879,1495.48,duckb001,chacs001,49.018,48.987,5.672,2.778,3,2
44933,4/28/2002,2002,0,s,WSN,STL,1483.58,1535.203,0.46,0.54,1486.028,1532.756,ohkat001,morrm001,46.777,57.689,-0.064,7.108,5,2
44937,4/28/2002,2002,0,s,NYM,MIL,1511.659,1466.692,0.598,0.402,1513.344,1465.007,damij001,sheeb001,52.132,46.952,7.922,10.061,9,6
44939,4/28/2002,2002,0,s,FLA,ARI,1488.458,1554.443,0.44,0.56,1487.296,1555.605,Josh Beckett,schic002,50.432,67.579,3.652,2.22,4,5
44943,4/28/2002,2002,0,s,ATL,HOU,1512.64,1514.052,0.532,0.468,1509.141,1517.551,lopea002,hernc004,46.621,50.811,9.185,-0.738,1,7
44945,4/27/2002,2002,0,s,WSN,STL,1486.296,1532.487,0.468,0.532,1483.58,1535.203,Bruce Chen,crudm001,46.817,47.4,-8.164,7.108,0,5
44949,4/27/2002,2002,0,s,NYM,MIL,1510.601,1467.751,0.595,0.405,1511.659,1466.692,astap001,neugn001,52.821,46.821,7.922,10.061,2,1
44951,4/27/2002,2002,0,s,FLA,ARI,1485.859,1557.042,0.433,0.567,1488.458,1554.443,Brad Penny,batim001,51.793,52.676,10.128,2.22,6,3
44956,4/27/2002,2002,0,s,ATL,HOU,1515.018,1511.675,0.539,0.461,1512.64,1514.052,millk004,mlicd001,49.892,47.862,9.185,-0.738,3,6
44958,4/26/2002,2002,0,s,WSN,STL,1487.574,1531.209,0.472,0.528,1486.296,1532.487,pavac001,smitt001,48.278,47.4,-0.064,7.108,6,7
44963,4/26/2002,2002,0,s,NYM,MIL,1509.532,1468.819,0.592,0.408,1510.601,1467.751,estes001,ruscg001,46.993,51.368,7.922,10.061,1,0
44965,4/26/2002,2002,0,s,FLA,ARI,1487.387,1555.514,0.437,0.563,1485.859,1557.042,olsek001,johnr005,48.142,70.595,6.762,2.22,3,5
44971,4/26/2002,2002,0,s,ATL,HOU,1511.143,1515.55,0.528,0.472,1515.018,1511.675,glavt001,reddt001,54.596,45.267,9.185,-0.738,9,0
44973,4/25/2002,2002,0,s,WSN,MIL,1485.333,1471.061,0.555,0.445,1487.574,1468.819,armat002,quevr001,49.349,45.799,-0.064,10.061,5,1
44977,4/25/2002,2002,0,s,PHI,SDP,1484.115,1497.736,0.515,0.485,1482.276,1499.574,padiv001,joneb003,49.907,42.306,5.672,12.389,4,6
44979,4/25/2002,2002,0,s,NYM,STL,1508.138,1532.604,0.499,0.501,1509.532,1531.209,tracs001,pearj001,50.719,47.082,7.922,7.108,7,6
44980,4/25/2002,2002,0,s,FLA,HOU,1485.983,1516.954,0.49,0.51,1487.387,1515.55,A.J. Burnett,reyns001,51.06,49.615,6.575,-0.738,5,4
44985,4/25/2002,2002,0,s,ATL,ARI,1514.212,1552.445,0.48,0.52,1511.143,1555.514,maddg002,hellr001,55.42,48.575,9.185,2.22,5,11
44986,4/24/2002,2002,0,s,WSN,MIL,1484.135,1472.258,0.551,0.449,1485.333,1471.061,vazqj001,figun001,57.776,47.872,-0.064,10.061,5,4
44991,4/24/2002,2002,0,s,PHI,SDP,1487.2,1494.651,0.524,0.476,1484.115,1497.736,persr001,lawrb001,52.14,53.098,5.672,12.389,2,7
44993,4/24/2002,2002,0,s,NYM,STL,1509.996,1530.745,0.505,0.495,1508.138,1532.604,leita001,kiled001,55.538,55.212,7.922,7.108,2,4
44995,4/24/2002,2002,0,s,FLA,HOU,1488.183,1514.754,0.496,0.504,1485.983,1516.954,Ryan Dempster,Roy Oswalt,48.121,57.38,-8.375,31.34,4,7
45000,4/24/2002,2002,0,s,ATL,ARI,1512.763,1553.894,0.475,0.525,1514.212,1552.445,mossd001,stott001,48.206,49.994,9.185,2.22,4,3
45001,4/23/2002,2002,0,s,WSN,MIL,1482.925,1473.468,0.548,0.452,1484.135,1472.258,ohkat001,sheeb001,46.725,47.996,-0.064,10.061,5,4
45006,4/23/2002,2002,0,s,PHI,SDP,1485.118,1496.733,0.518,0.482,1487.2,1494.651,Randy Wolf,tollb001,55.201,45.989,22.983,12.389,8,5
45008,4/23/2002,2002,0,s,NYM,STL,1508.607,1532.135,0.501,0.499,1509.996,1530.745,damij001,morrm001,51.906,57.823,7.922,7.108,4,3
45010,4/23/2002,2002,0,s,FLA,HOU,1486.788,1516.15,0.492,0.508,1488.183,1514.754,Josh Beckett,hernc004,49.353,50.045,-1.589,-0.738,4,3
45015,4/23/2002,2002,0,s,ATL,ARI,1514.825,1551.831,0.481,0.519,1512.763,1553.894,bongj001,schic002,47.4,67.297,9.185,2.22,2,5
45019,4/22/2002,2002,0,s,ATL,FLA,1518.342,1483.271,0.584,0.416,1514.825,1486.788,millk004,Brad Penny,51.117,52.478,9.185,12.582,3,8
45022,4/21/2002,2002,0,s,WSN,NYM,1480.65,1510.882,0.491,0.509,1482.925,1508.607,yoshm001,astap001,45.584,54.16,-0.064,7.922,6,3
45034,4/21/2002,2002,0,s,ATL,FLA,1516.942,1484.671,0.58,0.42,1518.342,1483.271,glavt001,olsek001,53.927,48.587,9.185,6.762,4,2
45036,4/20/2002,2002,0,s,WSN,NYM,1478.761,1512.771,0.486,0.514,1480.65,1510.882,pavac001,estes001,48.234,47.879,-0.064,7.922,7,5
45048,4/20/2002,2002,0,s,ATL,FLA,1515.524,1486.089,0.576,0.424,1516.942,1484.671,maddg002,A.J. Burnett,55.502,50.919,9.185,4.958,3,1
45050,4/19/2002,2002,0,s,WSN,NYM,1476.848,1514.684,0.48,0.52,1478.761,1512.771,armat002,tracs001,48.802,51.835,-0.064,7.922,5,3
45063,4/19/2002,2002,0,s,ATL,FLA,1514.411,1487.202,0.573,0.427,1515.524,1486.089,mossd001,Ryan Dempster,47.799,47.716,9.185,-9.814,3,2
45065,4/18/2002,2002,0,s,WSN,NYM,1478.168,1513.364,0.484,0.516,1476.848,1514.684,vazqj001,leita001,56.872,53.918,-0.064,7.922,0,1
45071,4/18/2002,2002,0,s,FLA,PHI,1485.916,1493.036,0.524,0.476,1487.202,1491.75,Josh Beckett,persr001,49.092,52.79,-3.135,5.672,8,7
45075,4/17/2002,2002,0,s,WSN,CHC,1474.463,1505.877,0.489,0.511,1478.168,1502.172,ohkat001,berej002,48.483,51.529,-0.064,8.192,15,8
45080,4/17/2002,2002,0,s,NYM,ATL,1514.886,1512.889,0.537,0.463,1513.364,1514.411,damij001,maddg002,51.557,56.038,7.922,9.185,1,2
